ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless,Autorizado
87087,2025-11-14 00:27:21,661.53,Alimentação,CNP,,,6510,22044597,eCommerce,38,,,Sim
87088,2025-01-17 07:38:02,439.71,Varejo,CP,1.0,,5629,90785731,Chip,54,,0.0,Sim
87089,2025-10-09 18:05:21,761.05,Alimentação,CNP,,,3903,23095886,Mail Order,32,,,Sim
87090,2025-01-21 06:18:02,890.18,Saúde,CP,10.0,Apple Pay,7190,83054320,Swiped,59,,1.0,Sim
87091,2023-08-14 05:52:40,686.33,Varejo,CP,12.0,,7257,71502971,Chip,54,,,Sim
87092,2025-10-29 17:11:45,796.03,Entretenimento,CP,1.0,,9587,46550938,Swiped,59,,,Sim
87093,2023-04-18 13:01:24,278.37,Alimentação,CNP,,,1373,16048312,eCommerce,38,,,Não
87094,2023-07-26 11:06:55,868.11,Tecnologia,CNP,,,5789,16377293,eCommerce,38,,,Sim
87095,2023-11-11 16:34:10,1186.03,Varejo,CP,,,3275,27659534,PayPass,51,,,Sim
87096,2023-03-09 13:31:46,420.27,Alimentação,CP,,,9917,67241734,Chip,54,,0.0,Sim
87097,2023-02-25 05:36:27,1139.92,Saúde,CNP,,,1132,43675325,MasterPass,39,,,Sim
87098,2025-01-21 03:33:15,340.48,Varejo,CP,,,1698,10765175,Swiped,59,,,Sim
87099,2023-03-24 18:42:49,821.39,Saúde,CP,,,4983,71722486,Swiped,59,,,Sim
87100,2025-03-30 08:53:03,489.01,Varejo,CNP,,,6896,97390681,Recurring,36,,,Sim
87101,2023-02-03 05:19:18,9.66,Tecnologia,CNP,,,2729,21614900,Mail Order,32,,,Sim
87102,2025-08-14 16:54:04,560.8,Tecnologia,CP,8.0,Google Pay,6846,89636414,PayPass,51,,1.0,Sim
87103,2023-06-08 04:17:51,1077.61,Varejo,CNP,,,7502,29244880,Mail Order,32,,,Sim
87104,2025-06-24 15:42:28,964.46,Varejo,CNP,,,3872,81486060,Phone Order,35,,,Sim
87105,2023-09-14 22:58:21,771.19,Tecnologia,CP,,,4202,93949951,Chip,54,,1.0,Sim
87106,2025-08-26 02:10:45,296.16,Alimentação,CP,10.0,Samsung Pay,5050,98980541,Chip,54,,,Sim
87107,2023-12-17 17:41:58,906.89,Varejo,CP,,,5986,65989964,Swiped,59,,0.0,Sim
87108,2023-04-11 10:50:44,570.11,Alimentação,CP,,,9303,25120330,Chip,54,,0.0,Sim
87109,2025-05-22 01:08:30,1125.63,Tecnologia,CP,,,3019,43768258,PayPass,51,,0.0,Sim
87110,2023-10-09 05:54:30,405.51,Varejo,CP,,,6051,29894095,PayPass,51,,0.0,Sim
87111,2023-02-14 05:19:14,75.29,Alimentação,CNP,,,4201,52790360,Mail Order,32,1.0,,Sim
87112,2025-02-13 18:21:33,975.25,Alimentação,CP,5.0,,8926,66170249,PayPass,51,,,Sim
87113,2025-01-27 03:29:54,57.18,Varejo,CP,,,2047,57350641,PayPass,51,,1.0,Sim
87114,2025-04-18 22:08:56,104.35,Tecnologia,CP,,Google Pay,2854,82749819,Swiped,59,,,Sim
87115,2025-01-15 00:49:05,536.74,Tecnologia,CP,,,4999,81699082,PayPass,51,,,Sim
87116,2023-12-02 12:29:42,44.2,Tecnologia,CP,,,1477,53857235,Swiped,59,,,Sim
87117,2023-03-17 06:45:25,706.17,Tecnologia,CNP,,,9774,57726445,Mail Order,32,,,Sim
87118,2025-05-17 22:05:34,114.64,Varejo,CP,10.0,,1668,26227918,PayPass,51,,,Sim
87119,2023-02-17 18:10:39,690.8,Entretenimento,CNP,,,1312,16722746,Recurring,36,0.0,,Sim
87120,2025-05-22 07:58:23,953.82,Alimentação,CP,,,3557,52757573,PayPass,51,,,Sim
87121,2025-09-29 11:45:55,476.09,Entretenimento,CP,,,4802,72227520,Swiped,59,,0.0,Sim
87122,2025-05-04 19:45:24,58.94,Alimentação,CP,,Samsung Pay,8883,18206401,Swiped,59,,,Sim
87123,2023-01-15 09:40:53,541.63,Entretenimento,CP,8.0,Apple Pay,2481,59988386,PayPass,51,,0.0,Sim
87124,2025-11-08 21:44:05,879.13,Tecnologia,CP,,,6982,67832115,Swiped,59,,1.0,Sim
87125,2025-06-26 06:51:12,923.22,Tecnologia,CP,4.0,,9084,50645558,PayPass,51,,0.0,Sim
87126,2025-07-10 00:55:35,1088.54,Alimentação,CNP,,,6253,86870356,Mail Order,32,,,Sim
87127,2025-11-04 19:08:01,622.83,Alimentação,CP,,,1492,97197049,Swiped,59,,0.0,Sim
87128,2023-07-01 22:25:27,151.23,Tecnologia,CP,,,1519,70997982,Chip,54,,,Sim
87129,2023-12-29 18:11:36,1019.04,Tecnologia,CP,,Google Pay,3501,96407081,PayPass,51,,,Sim
87130,2023-02-11 00:34:29,1100.15,Varejo,CP,,Google Pay,5995,80929712,PayPass,51,,1.0,Sim
87131,2025-02-05 12:51:13,251.15,Alimentação,CP,12.0,,5542,36764564,PayPass,51,,1.0,Sim
87132,2023-09-10 22:46:00,416.89,Tecnologia,CP,,,1185,84080794,Swiped,59,,,Sim
87133,2025-05-19 03:29:36,678.58,Tecnologia,CP,7.0,,8424,62220976,PayPass,51,,,Sim
87134,2025-03-04 23:28:50,20.49,Educação,CP,,,3488,47026558,PayPass,51,,,Sim
87135,2023-11-12 22:34:09,982.75,Entretenimento,CP,,,9526,71395444,PayPass,51,,,Sim
87136,2023-12-04 16:25:46,44.22,Varejo,CP,,Google Pay,1150,49914820,Swiped,59,,,Sim
87137,2023-09-07 13:12:45,391.84,Varejo,CP,,,3927,43187961,Swiped,59,,1.0,Sim
87138,2023-03-04 16:47:22,957.53,Varejo,CP,,,8151,19152184,Chip,54,,,Sim
87139,2025-08-16 21:49:17,520.99,Tecnologia,CP,2.0,Samsung Pay,4649,13947223,Chip,54,,0.0,Sim
87140,2023-12-10 00:26:02,997.82,Varejo,CNP,,,4774,76322136,eCommerce,38,,,Sim
87141,2025-01-28 06:45:13,914.25,Tecnologia,CP,7.0,Samsung Pay,2833,50791463,Chip,54,,,Sim
87142,2025-07-21 20:07:40,579.44,Entretenimento,CP,6.0,,9227,13107993,Swiped,59,,,Sim
87143,2023-12-19 21:21:38,468.88,Entretenimento,CNP,,,4335,48542088,MasterPass,39,,,Sim
87144,2025-05-19 12:36:47,1020.75,Alimentação,CP,,,7445,60246746,PayPass,51,,0.0,Sim
87145,2023-01-11 03:46:51,1119.48,Tecnologia,CP,3.0,,9288,33867830,Chip,54,,,Sim
87146,2023-01-02 10:06:15,1009.65,Saúde,CP,,,9868,31254560,Swiped,59,,,Sim
87147,2023-02-05 10:53:13,426.31,Alimentação,CP,10.0,,2532,79629579,PayPass,51,,,Sim
87148,2025-05-17 01:05:53,450.83,Varejo,CNP,,,9012,61744927,eCommerce,38,,,Sim
87149,2025-02-20 23:23:12,915.97,Tecnologia,CNP,,,9399,77606008,Mail Order,32,,,Sim
87150,2023-07-26 03:30:14,1102.32,Varejo,CNP,,,8691,38251164,eCommerce,38,,,Sim
87151,2025-06-29 09:20:59,849.22,Varejo,CP,10.0,,7408,36789189,Swiped,59,,,Sim
87152,2025-01-27 05:40:13,427.39,Varejo,CP,,Samsung Pay,9504,20645256,Swiped,59,,,Sim
87153,2025-06-15 14:37:14,1079.4,Educação,CP,,,5929,89319842,Chip,54,,1.0,Sim
87154,2025-10-12 01:13:17,212.77,Tecnologia,CP,12.0,,2620,63179170,Swiped,59,,,Sim
87155,2025-01-18 18:45:17,497.15,Varejo,CP,8.0,,6353,25972214,Chip,54,,,Sim
87156,2025-05-14 15:14:54,489.07,Varejo,CNP,,,8427,90533319,eCommerce,38,,,Sim
87157,2023-11-21 13:54:17,864.53,Alimentação,CP,,Google Pay,2421,75367768,PayPass,51,,,Sim
87158,2023-11-16 10:57:31,841.79,Varejo,CNP,,,1243,38600630,Phone Order,35,,,Sim
87159,2025-10-29 11:07:57,488.52,Varejo,CP,4.0,,1011,74664037,Swiped,59,,,Sim
87160,2025-01-09 11:09:07,1091.8,Saúde,CNP,,,4118,13764413,eCommerce,38,0.0,,Sim
87161,2023-12-02 05:30:38,662.72,Alimentação,CP,,,7590,32641081,PayPass,51,,,Sim
87162,2023-09-15 16:57:18,873.01,Entretenimento,CNP,,,5704,63784896,Phone Order,35,,,Sim
87163,2023-09-09 13:09:13,91.98,Varejo,CP,12.0,,4523,38564360,Chip,54,,,Sim
87164,2025-03-21 06:21:16,67.83,Alimentação,CP,,,2047,57350641,Swiped,59,,,Sim
87165,2025-04-26 22:53:13,726.75,Varejo,CP,,,8812,78091282,Chip,54,,,Sim
87166,2025-07-14 14:20:48,1074.12,Alimentação,CNP,,,5609,42874045,Mail Order,32,,,Sim
87167,2023-04-06 20:29:25,766.92,Varejo,CNP,,,4226,54510853,eCommerce,38,,,Sim
87168,2025-04-22 16:29:09,216.15,Entretenimento,CP,12.0,,3194,69172892,Swiped,59,,,Sim
87169,2023-11-16 23:04:15,571.26,Varejo,CP,,,6867,18339727,PayPass,51,,0.0,Sim
87170,2025-02-24 20:52:22,1191.33,Alimentação,CP,,Apple Pay,1416,56706353,Swiped,59,,,Sim
87171,2023-02-05 14:55:25,204.52,Varejo,CP,,,8408,44523666,Swiped,59,,,Sim
87172,2025-05-23 08:42:54,1058.13,Alimentação,CP,,,7278,53721328,Swiped,59,,0.0,Sim
87173,2025-06-29 00:23:36,279.55,Alimentação,CNP,,,1394,50226371,Mail Order,32,0.0,,Sim
87174,2025-03-23 09:50:12,838.52,Alimentação,CP,12.0,,2858,47841973,Swiped,59,,,Sim
87175,2025-08-04 10:39:23,156.41,Varejo,CP,5.0,,5957,66863583,PayPass,51,,,Sim
87176,2025-01-18 16:36:20,503.62,Tecnologia,CP,,,7015,12635165,PayPass,51,,,Não
87177,2025-07-04 18:09:52,316.32,Entretenimento,CP,,,8299,18432380,PayPass,51,,,Sim
87178,2023-07-19 00:28:35,1158.57,Educação,CNP,,,6674,96292710,Phone Order,35,,,Sim
87179,2025-12-24 19:14:26,8.67,Varejo,CP,,,9012,61744927,PayPass,51,,,Sim
87180,2025-06-27 06:06:57,711.74,Alimentação,CP,,Google Pay,1191,11424087,Chip,54,,,Sim
87181,2025-03-09 11:12:44,563.77,Tecnologia,CP,,,9949,64085140,Chip,54,,1.0,Sim
87182,2023-09-15 18:57:22,433.76,Varejo,CP,,,9095,78312917,Chip,54,,1.0,Sim
87183,2023-01-07 16:08:35,272.05,Alimentação,CP,9.0,,9471,28669255,Chip,54,,0.0,Sim
87184,2023-11-21 03:01:46,409.17,Varejo,CP,5.0,,8883,53127631,Chip,54,,,Sim
87185,2025-01-15 21:22:06,255.86,Alimentação,CP,2.0,,9928,83310724,Swiped,59,,,Sim
87186,2025-10-01 07:50:07,75.87,Entretenimento,CNP,,,2263,24287888,Recurring,36,,,Sim
87187,2025-02-14 07:02:59,213.44,Tecnologia,CP,,,2578,76425044,Swiped,59,,0.0,Sim
87188,2023-09-10 23:39:55,641.74,Varejo,CP,4.0,,6590,67271799,PayPass,51,,,Sim
87189,2023-04-08 16:53:13,107.49,Saúde,CP,,,9635,82402038,Chip,54,,0.0,Sim
87190,2023-01-10 06:43:38,1094.98,Alimentação,CNP,,,7980,65213606,Recurring,36,,,Sim
87191,2023-01-27 08:15:06,220.21,Educação,CNP,,,5005,99159689,Recurring,36,,,Sim
87192,2025-07-05 21:00:41,1145.9,Alimentação,CP,,,8146,44861271,Swiped,59,,0.0,Sim
87193,2023-04-29 06:24:35,916.22,Varejo,CP,2.0,,1263,38679160,Chip,54,,0.0,Sim
87194,2023-11-03 18:02:06,249.82,Tecnologia,CNP,,,9003,69212575,Phone Order,35,,,Sim
87195,2023-08-18 22:41:44,521.15,Entretenimento,CP,6.0,,6979,79430995,PayPass,51,,1.0,Sim
87196,2025-07-23 01:07:16,326.92,Alimentação,CP,,Google Pay,8661,59445733,PayPass,51,,,Sim
87197,2023-07-11 09:00:48,1086.48,Alimentação,CP,,Google Pay,7917,13832346,PayPass,51,,,Sim
87198,2025-06-04 08:25:37,783.76,Entretenimento,CP,,,4828,49264947,Swiped,59,,,Sim
87199,2023-02-22 09:42:13,106.68,Tecnologia,CP,5.0,,7979,53146911,Chip,54,,,Sim
87200,2023-03-07 14:42:30,561.02,Alimentação,CP,,,5729,94868638,Swiped,59,,0.0,Sim
87201,2023-10-24 11:59:40,1078.33,Alimentação,CNP,,,6039,32568731,eCommerce,38,,,Sim
87202,2025-01-22 13:05:16,377.49,Entretenimento,CNP,,,4118,13764413,Recurring,36,0.0,,Sim
87203,2023-04-24 10:08:35,90.0,Tecnologia,CP,,,1243,38600630,PayPass,51,,,Sim
87204,2025-03-17 13:52:50,1151.49,Alimentação,CP,,,7630,62469160,Swiped,59,,1.0,Sim
87205,2023-12-11 19:26:24,401.97,Saúde,CP,,Samsung Pay,6883,91691932,PayPass,51,,,Sim
87206,2025-02-04 10:52:16,122.76,Alimentação,CP,,Samsung Pay,1993,94052333,Swiped,59,,,Sim
87207,2023-01-18 01:03:28,1152.82,Varejo,CP,,,6952,53501966,Chip,54,,1.0,Sim
87208,2025-03-16 01:05:56,176.61,Alimentação,CP,,,4117,94070388,PayPass,51,,,Sim
87209,2023-05-27 15:16:39,992.94,Varejo,CP,11.0,,6565,74286285,Chip,54,,,Sim
87210,2025-03-15 01:22:07,668.47,Alimentação,CP,,Apple Pay,6514,67785853,PayPass,51,,,Sim
87211,2025-05-12 13:05:15,334.98,Tecnologia,CNP,,,3427,12083326,Phone Order,35,,,Sim
87212,2025-10-18 07:46:02,594.29,Entretenimento,CP,,,1841,17401016,Chip,54,,,Sim
87213,2023-05-29 12:47:24,158.24,Entretenimento,CNP,,,5978,69079273,Recurring,36,,,Sim
87214,2023-05-12 16:19:40,264.52,Varejo,CP,,,5861,58094600,PayPass,51,,,Sim
87215,2023-09-25 13:10:07,676.18,Alimentação,CNP,,,3333,18824528,eCommerce,38,,,Sim
87216,2023-07-17 01:18:59,822.52,Varejo,CP,10.0,Samsung Pay,8169,81778951,PayPass,51,,,Sim
87217,2025-03-30 20:05:05,600.5,Tecnologia,CP,,Apple Pay,3802,24015021,Swiped,59,,,Sim
87218,2023-09-11 17:10:20,1035.22,Alimentação,CP,6.0,Apple Pay,2479,61471269,Chip,54,,0.0,Sim
87219,2025-04-02 19:30:08,37.35,Alimentação,CP,3.0,,4729,51048982,Chip,54,,,Sim
87220,2025-06-06 05:22:57,1055.36,Varejo,CP,,,7073,62737842,PayPass,51,,,Sim
87221,2025-11-12 15:45:39,556.64,Varejo,CP,9.0,Samsung Pay,6588,10366506,PayPass,51,,0.0,Sim
87222,2023-03-13 18:35:54,166.45,Educação,CNP,,,1586,18639611,eCommerce,38,,,Sim
87223,2023-10-07 19:06:44,377.0,Educação,CP,,,9719,78610907,PayPass,51,,,Sim
87224,2025-11-28 05:15:03,351.81,Tecnologia,CP,,,3943,98570676,PayPass,51,,0.0,Sim
87225,2023-10-29 20:24:34,147.95,Varejo,CP,,,6289,82118057,Chip,54,,0.0,Sim
87226,2025-04-14 16:41:23,913.56,Varejo,CNP,,,8340,34647807,MasterPass,39,0.0,,Sim
87227,2023-11-21 10:34:06,619.73,Saúde,CP,,,9564,61670207,PayPass,51,,1.0,Sim
87228,2023-01-10 20:40:50,1191.64,Tecnologia,CP,7.0,,6383,17912316,PayPass,51,,,Sim
87229,2025-10-06 02:01:23,19.8,Alimentação,CNP,,,5843,59265302,MasterPass,39,,,Sim
87230,2025-06-15 05:22:22,1141.78,Tecnologia,CNP,,,8527,26344556,Recurring,36,,,Sim
87231,2025-06-22 17:10:29,677.11,Educação,CNP,,,1194,77280554,Mail Order,32,1.0,,Sim
87232,2025-01-27 22:59:43,1127.92,Educação,CP,9.0,Apple Pay,5101,83556226,PayPass,51,,0.0,Sim
87233,2025-06-15 00:10:28,444.69,Alimentação,CP,11.0,Apple Pay,6426,75677746,Chip,54,,,Sim
87234,2025-11-12 07:25:49,95.47,Varejo,CP,12.0,,9541,20679030,Swiped,59,,,Sim
87235,2023-09-06 11:37:33,457.42,Tecnologia,CNP,,,4941,11319434,eCommerce,38,1.0,,Sim
87236,2023-10-19 08:53:40,898.34,Varejo,CP,,,6479,70506498,Chip,54,,0.0,Sim
87237,2025-02-03 23:25:11,1061.81,Varejo,CNP,,,1401,82426069,eCommerce,38,,,Sim
87238,2025-05-15 18:09:55,579.82,Educação,CNP,,,1519,34923446,Phone Order,35,,,Sim
87239,2025-04-20 22:46:31,667.8,Varejo,CNP,,,7249,11793874,Mail Order,32,,,Sim
87240,2023-08-06 11:52:23,979.74,Varejo,CP,,,6265,33410656,PayPass,51,,,Sim
87241,2023-05-28 04:39:05,1162.0,Saúde,CNP,,,9036,97492251,Mail Order,32,,,Sim
87242,2023-09-05 11:29:00,34.75,Alimentação,CP,,,1323,31427752,Chip,54,,,Sim
87243,2023-01-10 16:13:22,533.8,Alimentação,CNP,,,6094,15228064,eCommerce,38,,,Sim
87244,2023-09-24 08:31:00,97.69,Tecnologia,CNP,,,9564,25856540,eCommerce,38,,,Sim
87245,2025-01-25 08:10:37,435.41,Tecnologia,CP,,,4045,93708374,PayPass,51,,,Sim
87246,2023-12-09 07:41:11,653.94,Varejo,CP,8.0,,8835,72379155,PayPass,51,,,Sim
87247,2023-10-02 17:23:00,517.36,Varejo,CP,4.0,,1097,11820637,PayPass,51,,0.0,Sim
87248,2023-05-25 21:13:04,992.15,Varejo,CNP,,,5499,76108261,Recurring,36,,,Sim
87249,2023-03-24 20:57:02,324.24,Alimentação,CP,,,1596,85422748,Swiped,59,,,Sim
87250,2023-09-01 04:07:59,233.66,Varejo,CP,5.0,,9454,82048653,PayPass,51,,,Sim
87251,2025-03-02 07:55:00,917.67,Tecnologia,CP,11.0,,1112,95677215,Chip,54,,,Sim
87252,2025-02-07 08:37:11,133.45,Entretenimento,CP,,,3082,50718228,PayPass,51,,1.0,Sim
87253,2023-10-25 23:05:57,911.13,Alimentação,CP,,,7068,70179811,Chip,54,,0.0,Sim
87254,2023-07-21 12:18:10,773.46,Varejo,CP,,,6200,15322859,Swiped,59,,,Sim
87255,2025-09-27 21:55:23,247.91,Tecnologia,CP,,Apple Pay,4899,31145058,Chip,54,,,Sim
87256,2025-06-12 06:47:20,923.95,Varejo,CP,11.0,Apple Pay,1822,19819777,Chip,54,,,Sim
87257,2023-01-19 19:57:39,305.64,Alimentação,CNP,,,8151,19152184,Mail Order,32,,,Sim
87258,2025-09-07 00:33:11,1177.29,Varejo,CP,7.0,,7518,53114216,PayPass,51,,,Sim
87259,2023-10-15 06:47:59,804.73,Tecnologia,CP,3.0,,1793,42449019,Swiped,59,,,Sim
87260,2025-08-11 17:18:35,907.19,Tecnologia,CP,,,3590,85590586,Swiped,59,,,Sim
87261,2023-08-01 06:56:36,441.48,Varejo,CP,,,1639,19147494,Swiped,59,,0.0,Sim
87262,2025-04-14 07:21:32,366.97,Alimentação,CNP,,,7098,97341674,MasterPass,39,,,Sim
87263,2025-05-20 15:39:35,789.59,Alimentação,CP,,,9228,29883943,Swiped,59,,1.0,Sim
87264,2025-03-09 12:36:33,349.05,Alimentação,CNP,,,9957,65266473,Phone Order,35,,,Sim
87265,2023-06-19 11:41:02,822.69,Saúde,CNP,,,5060,42322810,eCommerce,38,,,Sim
87266,2023-08-24 14:21:49,616.57,Entretenimento,CNP,,,6719,52265311,Phone Order,35,,,Sim
87267,2023-06-07 11:07:41,579.2,Varejo,CNP,,,9928,83310724,MasterPass,39,,,Sim
87268,2023-05-06 11:11:33,426.18,Varejo,CP,,,7565,84750478,Chip,54,,,Sim
87269,2023-12-27 17:49:59,208.71,Varejo,CP,,,8231,49306782,Swiped,59,,,Sim
87270,2023-08-10 13:23:30,67.7,Varejo,CP,12.0,,7746,58344198,Chip,54,,,Sim
87271,2025-04-22 09:09:37,487.91,Varejo,CNP,,,1216,63113511,MasterPass,39,,,Sim
87272,2025-10-17 14:49:53,868.69,Tecnologia,CP,,,8252,69016611,Chip,54,,,Sim
87273,2023-02-15 19:05:43,551.85,Tecnologia,CP,12.0,,2166,49938422,Chip,54,,,Sim
87274,2025-11-09 08:29:06,262.13,Educação,CP,2.0,Google Pay,1376,25874054,Swiped,59,,,Sim
87275,2023-06-10 19:17:52,391.03,Varejo,CP,3.0,,2188,37473654,PayPass,51,,,Sim
87276,2023-06-25 06:17:54,20.61,Varejo,CP,3.0,,4286,91031815,Chip,54,,,Sim
87277,2023-09-28 02:46:16,474.09,Varejo,CP,,Samsung Pay,7497,18214659,PayPass,51,,,Sim
87278,2025-10-20 16:21:17,498.46,Varejo,CP,11.0,,2602,41305667,Chip,54,,,Sim
87279,2023-07-17 22:50:58,1172.42,Alimentação,CNP,,,3553,55418873,Phone Order,35,,,Sim
87280,2023-05-11 22:10:18,961.76,Varejo,CNP,,,6132,37058049,Phone Order,35,,,Sim
87281,2023-07-10 22:58:02,1100.96,Saúde,CP,1.0,,7564,66542406,PayPass,51,,,Sim
87282,2025-10-28 12:05:31,591.48,Alimentação,CNP,,,5631,12636720,Mail Order,32,1.0,,Sim
87283,2023-03-22 06:34:02,86.43,Tecnologia,CNP,,,3926,14864092,eCommerce,38,,,Sim
87284,2025-07-03 13:00:58,730.26,Alimentação,CP,,,1494,83686783,Chip,54,,1.0,Sim
87285,2025-09-08 16:46:53,231.2,Alimentação,CP,,Samsung Pay,9440,99644155,PayPass,51,,,Sim
87286,2023-07-28 06:44:29,459.66,Entretenimento,CP,,,4236,94272912,Swiped,59,,1.0,Sim
87287,2025-05-23 14:12:37,265.21,Alimentação,CP,,,8604,25432835,PayPass,51,,,Sim
87288,2023-05-12 09:14:19,337.31,Varejo,CNP,,,8602,10957173,eCommerce,38,,,Sim
87289,2025-03-08 02:32:53,213.34,Varejo,CNP,,,1038,75879979,Recurring,36,,,Sim
87290,2025-07-14 19:13:53,453.27,Alimentação,CP,,,2203,49287844,Swiped,59,,,Sim
87291,2023-12-23 05:19:11,1036.63,Educação,CP,12.0,,8371,77577443,Chip,54,,0.0,Sim
87292,2023-12-05 06:23:05,387.64,Entretenimento,CP,,,2976,50895895,Swiped,59,,,Sim
87293,2023-06-10 14:01:18,115.53,Educação,CP,,,5426,51686638,Swiped,59,,,Sim
87294,2025-02-04 20:35:24,502.83,Varejo,CP,11.0,,6802,37853166,PayPass,51,,0.0,Sim
87295,2025-08-18 02:23:12,92.7,Alimentação,CNP,,,4837,47416335,MasterPass,39,,,Sim
87296,2025-04-27 21:43:19,1072.48,Tecnologia,CNP,,,1698,57976088,Phone Order,35,,,Sim
87297,2025-02-24 11:05:03,890.78,Educação,CP,8.0,,4201,52790360,Swiped,59,,,Sim
87298,2023-06-23 12:07:49,827.24,Alimentação,CP,,Apple Pay,4409,43574226,Chip,54,,1.0,Sim
87299,2025-04-22 19:08:31,620.8,Alimentação,CNP,,,4272,81120331,MasterPass,39,,,Sim
87300,2025-08-20 04:55:32,408.31,Varejo,CP,,,9811,72794599,Chip,54,,,Sim
87301,2025-02-02 13:14:54,286.12,Varejo,CP,3.0,,8835,72379155,PayPass,51,,,Sim
87302,2025-10-05 02:54:07,219.87,Varejo,CP,,,1275,68154277,Swiped,59,,,Sim
87303,2025-05-18 07:01:53,604.33,Saúde,CP,,,9973,56756277,Swiped,59,,,Sim
87304,2025-05-14 23:54:05,985.29,Tecnologia,CNP,,,3901,16157546,Mail Order,32,,,Sim
87305,2023-03-24 13:49:26,551.63,Alimentação,CNP,,,2729,12159585,Phone Order,35,,,Sim
87306,2023-02-09 16:45:45,1149.66,Saúde,CNP,,,7023,20123121,Recurring,36,,,Sim
87307,2025-08-22 10:35:03,203.99,Varejo,CP,,Samsung Pay,3225,95001836,PayPass,51,,,Sim
87308,2023-06-03 15:43:45,935.55,Tecnologia,CP,9.0,,6867,18339727,PayPass,51,,,Sim
87309,2025-08-01 15:15:59,1015.06,Tecnologia,CP,,,7657,21900506,PayPass,51,,,Sim
87310,2023-06-05 22:52:38,1133.23,Tecnologia,CP,,,8522,39593943,Chip,54,,,Sim
87311,2025-02-12 05:52:48,115.67,Alimentação,CP,,,6383,17912316,PayPass,51,,,Sim
87312,2025-01-11 19:35:31,199.18,Varejo,CP,1.0,,9520,17831138,PayPass,51,,,Sim
87313,2025-01-14 09:54:52,547.91,Educação,CP,12.0,,7375,84846079,Chip,54,,,Sim
87314,2025-01-22 11:45:04,1199.06,Saúde,CP,,,2620,61283105,Swiped,59,,1.0,Sim
87315,2023-11-08 13:27:32,817.26,Tecnologia,CP,10.0,,7759,85148592,PayPass,51,,0.0,Sim
87316,2023-06-09 02:48:56,73.78,Alimentação,CP,,,8340,34647807,Chip,54,,,Não
87317,2025-02-22 19:22:41,508.92,Alimentação,CP,4.0,,4274,63555463,PayPass,51,,,Sim
87318,2025-08-03 00:15:20,651.02,Varejo,CP,,,4693,91216337,Swiped,59,,,Sim
87319,2025-05-01 00:19:51,894.89,Varejo,CP,,,5568,69599674,Swiped,59,,,Sim
87320,2023-07-02 11:42:06,104.74,Saúde,CP,2.0,,8227,73966685,Swiped,59,,0.0,Sim
87321,2025-10-21 00:08:44,1137.31,Tecnologia,CP,,Samsung Pay,6749,31306566,Chip,54,,,Sim
87322,2023-03-19 14:45:34,125.03,Varejo,CP,,,2527,97914706,Chip,54,,,Sim
87323,2025-05-17 21:18:44,261.53,Tecnologia,CP,,,6749,31306566,Swiped,59,,,Sim
87324,2023-04-14 15:10:33,1107.86,Saúde,CP,,,3709,11470190,Swiped,59,,,Sim
87325,2023-04-01 08:05:05,864.27,Entretenimento,CP,2.0,,2409,92050646,Swiped,59,,,Sim
87326,2025-09-08 23:46:41,857.86,Varejo,CP,,,4052,83418768,Swiped,59,,,Sim
87327,2023-01-05 22:40:44,50.54,Tecnologia,CP,,,4268,84947770,PayPass,51,,,Sim
87328,2023-04-24 10:28:56,1088.36,Tecnologia,CNP,,,3888,39104080,eCommerce,38,0.0,,Sim
87329,2025-12-14 11:50:30,1182.41,Varejo,CP,,,9428,14730132,PayPass,51,,,Sim
87330,2025-10-23 21:07:19,1078.86,Varejo,CNP,,,1401,82426069,Mail Order,32,,,Sim
87331,2025-07-14 06:32:35,117.59,Varejo,CP,,,7114,74134555,Swiped,59,,,Sim
87332,2023-11-12 00:54:10,465.83,Varejo,CNP,,,7943,64059104,Recurring,36,,,Sim
87333,2023-09-05 14:03:19,233.51,Entretenimento,CNP,,,8533,71574097,Mail Order,32,1.0,,Sim
87334,2025-09-13 07:26:32,859.94,Varejo,CP,,,8145,21585503,PayPass,51,,,Sim
87335,2023-01-15 14:24:26,1001.78,Varejo,CP,7.0,,4672,82654739,Swiped,59,,1.0,Sim
87336,2023-02-16 23:39:33,1080.09,Tecnologia,CP,11.0,,7533,12340591,Swiped,59,,,Sim
87337,2025-07-24 18:10:58,524.88,Varejo,CP,,,1718,89334477,Chip,54,,,Sim
87338,2025-06-05 06:19:10,427.14,Entretenimento,CP,,,6325,82352838,Chip,54,,,Sim
87339,2025-07-23 00:50:27,164.87,Varejo,CP,,,3506,76248874,Swiped,59,,1.0,Sim
87340,2025-01-01 07:16:37,641.89,Entretenimento,CNP,,,1639,97989622,eCommerce,38,,,Sim
87341,2023-12-18 12:12:51,534.33,Varejo,CP,,,6951,97329731,Swiped,59,,,Sim
87342,2025-05-26 03:29:53,249.22,Entretenimento,CP,5.0,,8341,93802955,Swiped,59,,,Sim
87343,2025-08-01 07:43:40,342.56,Alimentação,CNP,,,1138,28181268,Recurring,36,,,Sim
87344,2023-03-14 05:38:47,994.87,Alimentação,CNP,,,1918,40594426,Mail Order,32,,,Sim
87345,2023-11-24 19:49:09,639.16,Alimentação,CP,1.0,,8883,18206401,Chip,54,,,Sim
